round,share_conform_topK,share_diff_topK,payoff_conform_mean,payoff_diff_mean,payoff_mid_mean,payoff_conform_cum_mean,payoff_diff_cum_mean,payoff_mid_cum_mean,n_selected,n_selected_norm,n_selected_comp
28,0.2125,0.7875,0.038461538461538464,0.038461538461538464,0.02631578947368421,0.8269230769230769,0.8461538461538461,0.9013157894736842,8,0,0
28,0.1625,0.8375,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.8461538461538461,0.8653846153846154,0.9166666666666666,8,0,0
29,0.1625,0.8375,0.038461538461538464,0.0,0.038461538461538464,0.8846153846153846,0.8653846153846154,0.9551282051282052,8,0,0
30,0.1625,0.8375,0.038461538461538464,0.0,0.038461538461538464,0.8846153846153846,0.8653846153846154,0.9551282051282052,8,0,0
30,0.175,0.825,0.0,0.05660377358490566,0.03164556962025317,0.8867924528301887,0.9056603773584906,0.9683544303797469,8,0,0
31,0.1625,0.8375,0.0,0.05660377358490566,0.03164556962025317,0.8867924528301887,0.9622641509433962,1.0,8,0,0
32,0.1625,0.8375,0.0,0.05660377358490566,0.03164556962025317,0.8867924528301887,0.9622641509433962,1.0,8,0,0
32,0.1625,0.8375,0.018518518518518517,0.037037037037037035,0.03125,0.9259259259259259,0.9814814814814815,1.00625,8,0,0
33,0.1625,0.8375,0.0,0.05555555555555555,0.03125,0.9259259259259259,1.037037037037037,1.0375,8,0,0
34,0.1625,0.8375,0.0,0.05555555555555555,0.03125,0.9259259259259259,1.037037037037037,1.0375,8,0,0
34,0.175,0.825,0.03636363636363636,0.05454545454545454,0.018518518518518517,0.9454545454545454,1.0727272727272728,1.0432098765432098,8,0,0
35,0.175,0.825,0.03636363636363636,0.05454545454545454,0.018518518518518517,0.9818181818181818,1.1272727272727272,1.0617283950617284,8,0,0
36,0.175,0.825,0.03636363636363636,0.05454545454545454,0.018518518518518517,0.9818181818181818,1.1272727272727272,1.0617283950617284,8,0,0
36,0.1875,0.8125,0.03571428571428571,0.07142857142857142,0.012195121951219513,1.0,1.2142857142857142,1.048780487804878,8,0,0
37,0.1875,0.8125,0.017857142857142856,0.03571428571428571,0.03048780487804878,1.0178571428571428,1.25,1.079268292682927,8,0,0
38,0.1875,0.8125,0.017857142857142856,0.03571428571428571,0.03048780487804878,1.0178571428571428,1.25,1.079268292682927,8,0,0
38,0.2125,0.7875,0.05357142857142857,0.0,0.02976190476190476,1.0714285714285714,1.25,1.0833333333333333,8,0,0
39,0.2125,0.7875,0.0,0.05357142857142857,0.02976190476190476,1.0714285714285714,1.3035714285714286,1.1130952380952381,8,0,0
40,0.2125,0.7875,0.0,0.05357142857142857,0.02976190476190476,1.0714285714285714,1.3035714285714286,1.1130952380952381,8,0,0
